h,k,l,intensity_exp,intensity_exp_err
0,-1.111111111,2.666666667,0,0
0,-1.222222222,2.666666667,0,0
0,-1.333333333,2.666666667,0,0
0,-1.444444444,2.666666667,0,0
0,-1.555555556,2.666666667,0,0
0,-1.666666667,2.666666667,0,0
0,-1.777777778,2.666666667,0.303806751,0
0,-1.888888889,2.666666667,0,0
0,-2,2.666666667,0,0
0,-2.111111111,2.666666667,0,0
0,-2.222222222,2.666666667,0,0
0,-2.333333333,2.666666667,0,0
0,-2.444444444,2.666666667,0,0
0,-2.555555556,2.666666667,0,0
0,-2.666666667,2.666666667,1.693779147,0
0,-2.777777778,2.666666667,0,0
0,-2.888888889,2.666666667,0,0
0,-3,2.666666667,0,0
0,-3.111111111,2.666666667,0,0
0,-3.222222222,2.666666667,0,0
0,-3.333333333,2.666666667,0,0
0,-3.444444444,2.666666667,0,0
0,-3.555555556,2.666666667,0,0
0,-3.666666667,2.666666667,0,0
0,-3.777777778,2.666666667,0,0
0,-3.888888889,2.666666667,0,0
0,-4,2.666666667,0,0
0,-4.111111111,2.666666667,0,0
0,-4.222222222,2.666666667,0,0
0,-4.333333333,2.666666667,0,0
0,-4.444444444,2.666666667,0.972098861,0
0,-4.555555556,2.666666667,0,0
0,-4.666666667,2.666666667,0,0
0,-4.777777778,2.666666667,0,0
0,-4.888888889,2.666666667,0,0
0,-0.111111111,3,0,0
0,-0.222222222,3,0,0
0,-0.333333333,3,0.21046733,0
0,-0.444444444,3,0,0
0,-0.555555556,3,0,0
0,-0.666666667,3,0.264420665,0
0,-0.777777778,3,0,0
0,-0.888888889,3,0,0
0,-1.111111111,3,0,0
0,-1.222222222,3,0,0
0,-1.333333333,3,1.351243499,0
0,-1.444444444,3,0,0
0,-1.555555556,3,0,0
0,-1.666666667,3,0,0
0,-1.777777778,3,0,0
0,-1.888888889,3,0,0
0,-2.111111111,3,0,0
0,-2.222222222,3,0,0
0,-2.333333333,3,1.059038987,0
0,-2.444444444,3,0,0
0,-2.555555556,3,0,0
0,-2.666666667,3,1.284483379,0
0,-2.777777778,3,0,0
0,-2.888888889,3,0,0
0,-3.111111111,3,0,0
0,-3.222222222,3,0,0
0,-3.333333333,3,1.434031636,0
0,-3.444444444,3,0,0
0,-3.555555556,3,0,0
0,-3.666666667,3,0,0
0,-3.777777778,3,0,0
0,-3.888888889,3,0,0
0,-4.111111111,3,0,0
0,-4.222222222,3,0,0
0,-4.333333333,3,1.099712391,0
0,-4.444444444,3,0,0
0,-4.555555556,3,0,0
0,-4.666666667,3,0.972287765,0
0,-4.777777778,3,0,0
0,-4.888888889,3,0,0
0,0,3.333333333,0,0
0,-0.111111111,3.333333333,0,0
0,-0.222222222,3.333333333,0,0
0,-0.333333333,3.333333333,0,0
0,-0.444444444,3.333333333,0,0
0,-0.555555556,3.333333333,0,0
0,-0.666666667,3.333333333,0,0
0,-0.777777778,3.333333333,0,0
0,-0.888888889,3.333333333,0,0
0,-1,3.333333333,0,0
0,-1.111111111,3.333333333,0,0
0,-1.222222222,3.333333333,0,0
0,-1.333333333,3.333333333,0,0
0,-1.444444444,3.333333333,0,0
0,-1.555555556,3.333333333,0,0
0,-1.666666667,3.333333333,0,0
0,-1.777777778,3.333333333,0,0
0,-1.888888889,3.333333333,0,0
0,-2,3.333333333,0,0
0,-2.111111111,3.333333333,0,0
0,-2.222222222,3.333333333,0,0
0,-2.333333333,3.333333333,0,0
0,-2.444444444,3.333333333,0,0
0,-2.555555556,3.333333333,0,0
0,-2.666666667,3.333333333,0,0
0,-2.777777778,3.333333333,0,0
0,-2.888888889,3.333333333,0,0
0,-3,3.333333333,0,0
0,-3.111111111,3.333333333,0,0
0,-3.222222222,3.333333333,0,0
0,-3.333333333,3.333333333,0,0
0,-3.444444444,3.333333333,0,0
0,-3.555555556,3.333333333,0,0
0,-3.666666667,3.333333333,0,0
0,-3.777777778,3.333333333,0,0
0,-3.888888889,3.333333333,0,0
0,-4,3.333333333,0,0
0,-4.111111111,3.333333333,0,0
0,-4.222222222,3.333333333,0,0
0,-4.333333333,3.333333333,0,0
0,-4.444444444,3.333333333,0,0
0,-4.555555556,3.333333333,0,0
0,-4.666666667,3.333333333,0,0
0,-4.777777778,3.333333333,0,0
0,-4.888888889,3.333333333,0,0
0,-5,3.333333333,0,0
0,0,3.666666667,0,0
0,-0.111111111,3.666666667,0,0
0,-0.222222222,3.666666667,0,0
0,-0.333333333,3.666666667,0,0
0,-0.444444444,3.666666667,0,0
0,-0.555555556,3.666666667,0,0
0,-0.666666667,3.666666667,0,0
0,-0.777777778,3.666666667,0,0
0,-0.888888889,3.666666667,0,0
0,-1,3.666666667,0,0
0,-1.111111111,3.666666667,0,0
0,-1.222222222,3.666666667,0,0
0,-1.333333333,3.666666667,0,0
0,-1.444444444,3.666666667,0,0
0,-1.555555556,3.666666667,0,0
0,-1.666666667,3.666666667,0,0
0,-1.777777778,3.666666667,0,0
0,-1.888888889,3.666666667,0,0
0,-2,3.666666667,0,0
0,-2.111111111,3.666666667,0,0
0,-2.222222222,3.666666667,0,0
0,-2.333333333,3.666666667,0,0
0,-2.444444444,3.666666667,0,0
0,-2.555555556,3.666666667,0,0
0,-2.666666667,3.666666667,0,0
0,-2.777777778,3.666666667,0,0
0,-2.888888889,3.666666667,0,0
0,-3,3.666666667,0,0
0,-3.111111111,3.666666667,0,0
0,-3.222222222,3.666666667,0,0
0,-3.333333333,3.666666667,0,0
0,-3.444444444,3.666666667,0,0
0,-3.555555556,3.666666667,0,0
0,-3.666666667,3.666666667,0,0
0,-3.777777778,3.666666667,0,0
0,-3.888888889,3.666666667,0,0
0,-4,3.666666667,0,0
0,-4.111111111,3.666666667,0,0
0,-4.222222222,3.666666667,0,0
0,-4.333333333,3.666666667,0,0
0,-4.444444444,3.666666667,0,0
0,-4.555555556,3.666666667,0,0
0,-4.666666667,3.666666667,0,0
0,-4.777777778,3.666666667,0,0
0,-4.888888889,3.666666667,0,0
0,-5,3.666666667,0,0
0,-0.111111111,4,0,0
0,-0.222222222,4,0,0
0,-0.333333333,4,0,0
0,-0.444444444,4,0,0
0,-0.555555556,4,0,0
0,-0.666666667,4,0,0
0,-0.777777778,4,0,0
0,-0.888888889,4,0,0
0,-1.111111111,4,0,0
